"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"44","17213598","Zdbf2","73884","zinc finger, DBF-type containing 2",0.631338787671715,3.0664202706592,2.90224176206476,0.0140537815212896,0.129144620856951,-3.16975062883883
"45","17213645","Fastkd2","75619","FAST kinase domains 2",-0.414423311286551,4.7632131994514,-1.70551578034538,0.115455862191154,0.362895877280428,-5.11868767980041
"46","17213687","Ccnyl1","227210","cyclin Y-like 1",-0.015001297080584,6.65799774314059,-0.081883080781472,0.936174911267093,0.974376179568494,-6.48820014732832
"47","17213770","Map2","17756","microtubule-associated protein 2",0.402657562273125,3.81583346282423,2.4773186815373,0.0302388840452112,0.186090216598559,-3.89925512810788
"48","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.207376827496631,7.74867360180009,-1.2562485082676,0.23442585136458,0.520040175084861,-5.70706282361095
"49","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.0400117007694361,4.96631714255481,0.232085719138226,0.820629206862869,0.924943863470485,-6.46317666983973
"50","17214100","Rpl37a","19981","ribosomal protein L37a",-0.211480350685831,2.15554826579991,-1.06908562002232,0.307379977835097,0.586576118160959,-5.91316283982928
"51","17214126","Rufy4","435626","RUN and FYVE domain containing 4",0.51035462123947,4.3184574244939,2.02608462935637,0.067076242634794,0.27628197191215,-4.63627987097303
"52","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",0.236769144569649,2.76993714681856,0.4500721363233,0.661187114768858,0.838585604300579,-6.38496460745668
"53","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.509575588628055,2.84553041153701,2.15725635462309,0.0533705625640307,0.246079347699077,-4.42777757988567
"54","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.121399970546727,7.77933165269726,0.716492683602357,0.488259626990694,0.73132611420967,-6.22478916726121
"55","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.483452866761484,6.03639857581216,1.54164940563622,0.150736965177791,0.414429780073414,-5.34688160300718
"56","17214341","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",0.160787855861541,6.00850091562622,0.67546589034446,0.512991706112543,0.744881852334928,-6.25389425686523
"57","17214449","Stk16","20872","serine/threonine kinase 16",0.00612274977961214,8.46608669218952,0.0308584362624917,0.975921793668559,0.99079865027936,-6.49125990501286
"58","17214462","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",-0.574584833281045,6.08945985044555,-2.852796159314,0.015368388274918,0.135001849677548,-3.2556363201553
"59","17214476","Des","13346","desmin",0.164686606442633,9.61990027660164,0.470719995590438,0.646814013859764,0.832033773226491,-6.37503948499144
"60","17214487","Speg","11790","SPEG complex locus",0.328943540114738,4.52153090628605,1.08584308487581,0.300213349051118,0.581790757908955,-5.89578262599388
"61","17214672","Mogat1","68393","monoacylglycerol O-acyltransferase 1",-0.883671041402576,3.45870985550338,-4.00007921950274,0.00198669629515603,0.0517750330137619,-1.26262227188841
"62","17214711","Kcne4","57814","potassium voltage-gated channel, Isk-related subfamily, gene 4",0.86060870176175,4.58602302577869,2.98015786683454,0.0122067748067717,0.121138093032764,-3.03409081555134
"63","17214759","Rhbdd1","76867","rhomboid domain containing 1",0.0679554714031019,7.24129383731195,0.39644956153,0.699172027220389,0.861093994475354,-6.40872930624111
"64","17214841","Agfg1","15463","ArfGAP with FG repeats 1",0.177263236901579,9.42434540636994,1.15891364581652,0.270442258749984,0.556932228832998,-5.8174820096728
"65","17214857","Ccl20","20297","chemokine (C-C motif) ligand 20",-0.106156156881211,2.1736724271259,-0.365602233013859,0.72142692965356,0.873370869554415,-6.42107415664182
"66","17214924","Sp140","434484","Sp140 nuclear body protein",0.420313954423672,3.27556961751181,0.884062780832134,0.395118777910997,0.663503689343809,-6.09000005375575
"67","17215222","Eif4e2","26987","eukaryotic translation initiation factor 4E member 2",0.00781819622787339,8.0508577247705,0.0518580077708635,0.959549004179735,0.98300063767789,-6.49033583581744
"68","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.163263650385052,5.66510130482853,-0.918035869445049,0.377815787463867,0.646307401748214,-6.05966231998571
"69","17215395","Dgkd","227333","diacylglycerol kinase, delta",0.141666451587666,8.5124086111605,0.654941346003437,0.525638728786366,0.75285030832628,-6.26786212873269
"70","17215605","Ackr3","12778","atypical chemokine receptor 3",-0.0507243411664771,7.85763254862178,-0.272339609898765,0.790282725002368,0.908268070509318,-6.45243516833703
"71","17215612","Cops8","108679","COP9 signalosome subunit 8",-0.210841682861957,8.00583417690703,-1.48483291129318,0.164994099523112,0.435849272271706,-5.42258263093661
"72","17215647","Prlh","623503","prolactin releasing hormone",0.449410549221863,2.54260168006362,1.58558760697107,0.140454723375153,0.400516466180147,-5.28709091432149
"73","17215650","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-0.0169588614141389,5.17670985314756,-0.0796497635668685,0.937911647676705,0.974667136359985,-6.48839198253223
"74","17215697","Ramp1","51801","receptor (calcitonin) activity modifying protein 1",-0.29280910613931,2.60324826302401,-0.871436349029944,0.40168662334284,0.668065932385401,-6.10102271390689
"75","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.405249487441192,5.39389962630756,-2.20382129683139,0.0491769121381703,0.237141119353333,-4.35248821284642
"76","17215750","Klhl30","70788","kelch-like 30",0.228719246983713,2.65919066427854,0.615562608797049,0.55040384870237,0.769802738357329,-6.29354118979149
"77","17215773","Traf3ip1","74019","TRAF3 interacting protein 1",-0.353739144623679,4.27830425107707,-1.28699837186369,0.223883150644674,0.510270018322445,-5.67078786720613
"78","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.58534921764273,2.98609772371487,1.06538438945218,0.308980116513533,0.587877234954361,-5.91697207546361
"79","17215813","Olfr1411","258483","olfactory receptor 1411",-0.166215106613586,2.99647614539505,-0.455313319695062,0.657524905911535,0.836741449871758,-6.38248582781039
"80","17215820","Gpc1","14733","glypican 1",0.0978630068295292,5.23901633462784,0.311942328627759,0.760775878488927,0.891553668022692,-6.44021835552255
"81","17215834","Dusp28","67446","dual specificity phosphatase 28",-0.543045415872944,5.64758273920916,-1.89295232434883,0.0842981431067062,0.311903129494813,-4.84176261733999
"82","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.223318683853609,7.93878855640956,-1.56939043048952,0.144171718901819,0.404950929286552,-5.30925563162764
"83","17216133","Gal3st2c","619597","galactose-3-O-sulfotransferase 2C",-0.353973548620553,2.24683478858575,-1.70214058251879,0.116101433098874,0.363332210449814,-5.12352650626042
"84","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",0.0575236904766818,7.33126421132126,0.219492426164792,0.830188744085864,0.930469583405136,-6.4661885768029
"85","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.256718063779876,6.96675459638086,-1.21618529852022,0.248757078227989,0.533639006510421,-5.75333483375999
"86","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.0390653930362417,7.39023920846142,-0.122963067296821,0.904300369531283,0.964391405699617,-6.48372711003943
"87","17216638","Tmem185b","226351","transmembrane protein 185B",-0.351887325786707,6.09681978870536,-1.800117771017,0.0986220764993551,0.334535241688307,-4.98087130732377
"88","17216642","Sctr","319229","secretin receptor",-0.509323724898108,7.13500019423996,-1.64072490202042,0.128423107653155,0.380884763618512,-5.21058622300403
"89","17216836","R3hdm1","226412","R3H domain containing 1",0.183929722003823,8.60053843678871,0.858190758459756,0.408656198959066,0.672012416066019,-6.11243733944985
"90","17216870","Ubxn4","67812","UBX domain protein 4",-0.48518378175168,8.28793602983438,-3.42270959552348,0.00550200354712107,0.0820373364712529,-2.2607396391629
"91","17216937","Yod1","226418","YOD1 deubiquitinase",-0.120505622251571,5.59811267555193,-0.610318978355264,0.553750334736768,0.770767053515507,-6.29684866427384
"92","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.0343532477810458,5.89938747497503,0.128624081122343,0.899920303695237,0.962892234978445,-6.48297039288729
"93","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.167956749709183,3.60678019644064,-0.549849895334034,0.593144558916843,0.798228218712968,-6.33306749270825
"94","17217216","Rbbp5","213464","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit",-0.244304309187044,7.21153652733298,-1.19771569075318,0.25559473584939,0.541929553123892,-5.77428212278844
"95","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.392814728450199,4.83710214996416,-2.58223071394589,0.0250457683597435,0.17223283560448,-3.72136171672601
"96","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",-0.512584584394837,9.72848466070326,-2.83254140881475,0.0159417022769039,0.135923987834654,-3.29076426166027
"97","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.170901253738495,3.37268234842484,-0.695438029816619,0.500859887563808,0.737762359825043,-6.23992195295665
"98","17217415","Mybph","53311","myosin binding protein H",0.188949485302453,4.28571969130951,0.372882166340004,0.716149601751246,0.8700041979929,-6.41824859346468
"99","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.00806011371082249,2.16468654307999,-0.0301866539190121,0.976445796452776,0.990896695908989,-6.49128172309285
"100","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.244677504277518,3.06775981694504,-0.771055049461668,0.456525339051047,0.706567902998642,-6.18367088442825
"101","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",-0.188119120699692,9.61306830313325,-1.07146673751074,0.306353860901564,0.58551108657745,-5.91070657352606
"102","17217625","Tnni1","21952","troponin I, skeletal, slow 1",0.582178776283643,3.77450073789962,0.682341260834924,0.508795772062736,0.741884109945059,-6.24912652392802
"103","17217666","Tmem9","66241","transmembrane protein 9",-0.169471733176559,6.11192246378528,-0.776464114672063,0.45345248752188,0.703961204404597,-6.17944664555861
"104","17217678","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",1.09493826338757,5.27104643720988,0.810690140710941,0.434318429909041,0.689817937962989,-6.15210688727914
"105","17217777","Ddx59","67997","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59",0.189829584483254,4.77142256808601,1.16707368121684,0.26726510448478,0.553937426100198,-5.80848890565288
"106","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",0.821339936735751,7.07388661300447,1.70306079961306,0.115925105239549,0.363332210449814,-5.12220779455613
"107","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.212115169780573,7.01282319612501,1.17721705563862,0.26335649850861,0.549604323393599,-5.79724153022021
"108","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",0.587127309007316,11.2194983601847,2.85349790488675,0.0153488981255377,0.135001849677548,-3.2544186865552
"109","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-1.24672126949761,4.48597359516584,-7.03284449221075,1.90652715427982e-05,0.00544177322035868,3.26628172049927
"110","17218449","Angptl1","72713","angiopoietin-like 1",-0.0924085945315385,4.82010790648567,-0.331470889546502,0.746366868337565,0.885420227423481,-6.43359507206814
"111","17218514","Astn1","11899","astrotactin 1",-0.0703826400507797,2.19319152177456,-0.263203087153179,0.797140890948753,0.911924267964517,-6.45502179358331
"112","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.10547531410776,6.73234490818864,0.521017542600502,0.612431717278231,0.808966779564723,-6.3490789625239
"113","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.0837354134874104,9.34809708867637,-0.368108823728668,0.719608145150288,0.872084759812137,-6.420107407919
"114","17218760","Gm20471","105243993","predicted gene 20471",0.185182761635094,2.04840467360636,0.656963859587892,0.524384457324891,0.752428033476971,-6.26650339769359
"115","17218835","Sell","20343","selectin, lymphocyte",0.351712803074109,5.26390682399909,1.03329723711802,0.323115000940134,0.600745589813035,-5.94954305752463
"116","17218907","Nme7","171567","NME/NM23 family member 7",-0.352962172527166,4.33849979445511,-1.50154327192205,0.160685376970336,0.43113166945398,-5.40051150663403
"117","17218942","Gpr161","240888","G protein-coupled receptor 161",-0.187029258763688,3.34800535596971,-0.6730419400909,0.514475883979074,0.745612411843551,-6.25556455332216
"118","17219011","Cd247","12503","CD247 antigen",-0.054430407964837,3.94647630319306,-0.293559134210189,0.77442673302085,0.89698818120328,-6.44609205744325
"119","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.577999811137113,4.79732719003909,2.492281388075,0.029438533096755,0.184339743165794,-3.87399943655249
"120","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.153841821073502,4.75965296073107,0.347941622635552,0.734291749089913,0.880268948808987,-6.42770261695475
"121","17219222","Mpz","17528","myelin protein zero",-0.267765641640318,6.38762572925649,-0.3337743317738,0.744673798154848,0.885103062887201,-6.43278784229903
"122","17219242","Apoa2","11807","apolipoprotein A-II",0.522503077611005,4.39066110986636,1.90718927204456,0.0822783225358985,0.307274931638739,-4.82011279130628
"123","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.99240800768327,3.91394187581496,2.19413743992763,0.0500223709520602,0.239484098631509,-4.36819681208675
"124","17219397","Cd48","12506","CD48 antigen",-0.372496329135958,3.47549389433735,-1.45941551131149,0.171737184160079,0.446658967456147,-5.45583818323174
"125","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",0.117736488648031,8.28167629641735,0.656447554997625,0.52470448019279,0.752428033476971,-6.26685062100614
"126","17219546","Slamf9","98365","SLAM family member 9",0.262527787773475,3.84307054704955,0.992710964358763,0.341672943599719,0.613537412608277,-5.98956244055148
"127","17219581","Tagln2","21346","transgelin 2",-0.129166622833661,7.62531957934156,-0.763261685100935,0.460976041717696,0.709394196163253,-6.18971052202479
"128","17219633","Olfr218","258880","olfactory receptor 218",0.126964411366546,1.88321698492309,0.307502110959277,0.764065512245847,0.892054670900197,-6.44166919259875
"129","17219639","Olfr418","258645","olfactory receptor 418",0.354166521987474,1.69057784075982,0.755928857726904,0.465188840252169,0.711730815330333,-6.1953428439047
"130","17219662","Ifi209","236312","interferon activated gene 209",-0.0277081885754651,4.09380197809327,-0.082242320882007,0.935895580656162,0.974254621474997,-6.48816879502828
"131","17219680","Olfr432","258711","olfactory receptor 432",0.249501293574614,1.7595273498804,1.12960375769972,0.282097124234997,0.564759573368261,-5.84937526582873
"132","17219688","Olfr424","258716","olfactory receptor 424",0.594582650215971,1.71643525496971,1.39036109514961,0.191247907005471,0.470969578714377,-5.54420605667903
"133","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",0.0812299519665123,4.97452387121646,0.381992079866144,0.709567394017085,0.865868680728503,-6.41463626854718
"134","17219963","Desi2","78825","desumoylating isopeptidase 2",0.169489552406295,6.15248938151097,1.1393064544806,0.278196672143607,0.5625825399354,-5.83888861339928
"135","17220018","Cnst","226744","consortin, connexin sorting protein",-1.30613903379775,6.48029144682982,-5.4516577236243,0.000183447341375265,0.0149219563006889,1.07770821895966
"136","17220148","Lin9","72568","lin-9 homolog (C. elegans)",0.230219754670919,5.03665380521904,1.12642287015323,0.283384971628239,0.566203685965724,-5.85279771450077
"137","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",-0.236104518226414,8.10604994178858,-1.55025833667769,0.148672338200362,0.411084835036267,-5.33525087086571
"138","17220255","Cnih4","98417","cornichon family AMPA receptor auxiliary protein 4",0.090077144452172,6.83983876657992,0.546916034879727,0.595092627471484,0.799031654001849,-6.3347341163641
"139","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.125924327078236,2.46812195807448,-0.38889866107564,0.70459351566023,0.863667389134441,-6.41184104422288
"140","17220432","Tlr5","53791","toll-like receptor 5",0.368174291430575,5.76641575618364,1.6725036313707,0.121909722459081,0.372629717705114,-5.16577463258521
"141","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",0.111046705972202,5.85784100915413,0.631780661431211,0.540125599568943,0.762848929749752,-6.28314455716768
"142","17220529","Mir194-1","387189","microRNA 194-1",-0.119282950711203,3.35019173979369,-0.459983391671362,0.654269612275786,0.835022485641013,-6.38025386949857
"143","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",0.262835883312979,8.55919294372099,1.97175952823674,0.0736659387306043,0.288974893161808,-4.72092839010428
"144","17220627","Esrrg","26381","estrogen-related receptor gamma",0.964371793516295,5.7934171576671,3.30012467096024,0.0068545821974305,0.0907482107839296,-2.47493239514493
"145","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.211198417057959,6.96654249852187,1.59542725531305,0.138237789432641,0.398172662114008,-5.27355654317105
"146","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",-0.546929888383973,5.33596284909078,-1.55844902863612,0.146730836412482,0.408415195087927,-5.32414679055793
"147","17220797","Tmem206","66950","transmembrane protein 206",-0.388774361544247,4.04754219739832,-2.14557075687581,0.0544750400275137,0.247929681036383,-4.44657221158007
"148","17220809","Ints7","77065","integrator complex subunit 7",-0.36637825874101,7.15541799468596,-2.57427727397446,0.0254067593800632,0.172560691988772,-3.73491098334137
"149","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.613513178591144,7.94939266608864,-2.49730586556479,0.0291744384948597,0.183495891225802,-3.86550949677326
"150","17220882","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",0.0965542631487732,3.4349556619413,0.520751940485945,0.61261085019828,0.808966779564723,-6.34922264941306
"151","17220944","Lamb3","16780","laminin, beta 3",-0.0288560371207227,3.61326403832152,-0.0902146489772286,0.929699001248017,0.971965297917398,-6.48743774601047
"152","17220974","Plxna2","18845","plexin A2",0.3572013737886,7.64460691881228,2.15964377551375,0.0531475388960413,0.245617847450171,-4.42393274883701
"153","17221010","Mir3962","100628615","microRNA 3962",0.981295305262198,2.31736174786782,2.15479973579869,0.053600976364698,0.246215649393517,-4.43173208633546
"154","17221014","Cd34","12490","CD34 antigen",-0.36281294807633,9.33600979797924,-2.04295931954439,0.0651440635199994,0.271162164401998,-4.60977373142947
"155","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.592643453607586,6.76728410161172,1.64902948274795,0.126691940447245,0.37743115856898,-5.19892552869452
"156","17221186","Snhg6","73824","small nucleolar RNA host gene 6",0.0731289881081745,5.89355449564597,0.34520932912787,0.736289803527711,0.880433605278419,-6.42869945308569
"157","17221191","Snord87","266793","small nucleolar RNA, C/D box 87",-0.159782575220781,5.29779402611514,-0.53864396759344,0.600603067031116,0.803036980545285,-6.33938768533485
"158","17221197","Tcf24","100039596","transcription factor 24",1.02259244559725,5.0272097435118,3.97177273030502,0.00208680798089992,0.0521180293229755,-1.31093467385177
"159","17221375","Eya1","14048","EYA transcriptional coactivator and phosphatase 1",0.629794007891721,5.89300490415395,1.28721455559919,0.223810416164979,0.510270018322445,-5.67053054162241
"160","17221502","Jph1","57339","junctophilin 1",0.756688623955466,5.70920512498298,1.68144018421653,0.120131681409453,0.36869907750551,-5.15308122111765
"161","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.198646438838177,4.07038066848509,0.608462622471987,0.554937773853488,0.771202031116228,-6.2980132427444
"162","17221756","Ogfrl1","70155","opioid growth factor receptor-like 1",-0.179598164808767,4.9903308799939,-0.887736234949015,0.393221904387903,0.661513358097415,-6.08676735519718
"163","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.910755701484024,6.01841689865275,-3.83978766557959,0.00262748035823599,0.0591201056992845,-1.53720238545354
"164","17222001","Prim2","19076","DNA primase, p58 subunit",-0.0963849947284636,5.02946839267971,-0.451472880821623,0.660207453631119,0.837902450523802,-6.38430484323398
"165","17222020","Bag2","213539","BCL2-associated athanogene 2",0.012637459074603,4.76287263500032,0.0575953944260656,0.955078764717859,0.980767880027214,-6.49000179538685
"166","17222072","Ccdc115","69668","coiled-coil domain containing 115",-0.185323468493857,5.29872946583965,-0.806099264378015,0.436853803647013,0.691810224322376,-6.15583503082532
"167","17222096","Fam168b","214469","family with sequence similarity 168, member B",-0.0346588232163381,9.52635504252474,-0.240792149538891,0.814037756517466,0.920384304364549,-6.46099712245215
